;link;eng_name;rus_name;year;duration;country;genre;director_name;rating
646;https://www.kinopoisk.ru/film/807496/;;Грешник;2014;201;Россия;драма;Дмитрий Константинов;
647;https://www.kinopoisk.ru/film/666/;The Fast and the Furious;Форсаж;2001;106;США;боевик;Роб Коэн;7.8
648;https://www.kinopoisk.ru/film/979148/;Call Me by Your Name;Назови меня своим именем;2017;132;Италия;драма;Лука Гуаданьино;7.6
649;https://www.kinopoisk.ru/film/759874/;Tag;Ты водишь!;2018;100;США;боевик;Джефф Томсич;
650;https://www.kinopoisk.ru/film/1234848/;;Текст;2019;132;Россия;драма;Клим Шипенко;
651;https://www.kinopoisk.ru/film/726805/;Extremely Wicked, Shockingly Evil and Vile;Красивый, плохой, злой;2018;110;США;триллер;Джо Берлингер;
652;https://www.kinopoisk.ru/film/4422719/;Bones and All;Целиком и полностью;2022;130;Италия;ужасы;Лука Гуаданьино;
653;https://www.kinopoisk.ru/film/2602/;Kingdom of Heaven;Царство небесное;2005;145;США;боевик;Ридли Скотт;7.6
654;https://www.kinopoisk.ru/film/1046638/;The Conjuring: The Devil Made Me Do It;Заклятие 3: По воле дьявола;2021;112;США;ужасы;Майкл Чавес;
655;https://www.kinopoisk.ru/film/770631/;Batman v Superman: Dawn of Justice;Бэтмен против Супермена: На заре справедливости;2016;153;США;фантастика;Зак Снайдер;
656;https://www.kinopoisk.ru/film/1044280/;Guardians of the Galaxy Vol. 3;Стражи Галактики. Часть 3;2023;202;США;фантастика;Джеймс Ганн;
657;https://www.kinopoisk.ru/film/1179555/;Run;Взаперти;2020;202;США;триллер;Аниш Чаганти;
658;https://www.kinopoisk.ru/film/950968/;Hotel Transylvania 3: Summer Vacation;Монстры на каникулах 3: Море зовёт;2018;201;США;мультфильм;Генндий Тартаковский;
659;https://www.kinopoisk.ru/film/406671/;Moon;Луна 2112;2009;200;Великобритания;фантастика;Дункан Джонс;7.6
660;https://www.kinopoisk.ru/film/1346175/;The Man from Toronto;Человек из Торонто;2022;110;США;боевик;Патрик Хьюз;
661;https://www.kinopoisk.ru/film/354/;Apocalypse Now;Апокалипсис сегодня;1979;194;США;военный;Фрэнсис Форд Коппола;8.1
662;https://www.kinopoisk.ru/film/5012/;Gattaca;Гаттака;1997;106;США;фантастика;Эндрю Никкол;8.0
663;https://www.kinopoisk.ru/film/88173/;Alita: Battle Angel;Алита: Боевой ангел;2019;121;США;фантастика;Роберт Родригес;7.2
664;https://www.kinopoisk.ru/film/693126/;Big Hero 6;Город героев;2014;105;США;мультфильм;Дон Холл;8.0
665;https://www.kinopoisk.ru/film/4472625/;Senior Year;Выпускной класс;2022;112;США;комедия;Алекс Хардкасл;
666;https://www.kinopoisk.ru/film/5062734/;The Next 365 Days;Следующие 365 дней;2022;112;Польша;мелодрама;Барбара Бяловас;
667;https://www.kinopoisk.ru/film/5273/;Shrek 2;Шрэк 2;2004;200;США;мультфильм;Эндрю Адамсон;7.8
668;https://www.kinopoisk.ru/film/102245/;Sunshine;Пекло;2007;107;Великобритания;фантастика;Дэнни Бойл;7.3
669;https://www.kinopoisk.ru/film/910353/;Shot Caller;Выстрел в пустоту;2015;120;США;криминал;Рик Роман Во;7.5
670;https://www.kinopoisk.ru/film/930000/;Why Him?;Почему он?;2016;111;США;комедия;Джон Гамбург;
671;https://www.kinopoisk.ru/film/462305/;The Irishman;Ирландец;2019;209;США;криминал;Мартин Скорсезе;7.4
672;https://www.kinopoisk.ru/film/885317/;Bakemono no ko;Ученик чудовища;2015;119;Япония;аниме;Мамору Хосода;8.1
673;https://www.kinopoisk.ru/film/4321512/;The Whale;Кит;2022;117;США;драма;Даррен Аронофски;
674;https://www.kinopoisk.ru/film/467099/;Prometheus;Прометей;2012;124;США;фантастика;Ридли Скотт;7.0
675;https://www.kinopoisk.ru/film/606646/;12 Years a Slave;12 лет рабства;2013;133;США;драма;Стив МакКуин;7.8
676;https://www.kinopoisk.ru/film/707/;Ice Age;Ледниковый период;2002;200;США;мультфильм;Крис Уэдж;8.0
677;https://www.kinopoisk.ru/film/252156/;American Gangster;Гангстер;2007;157;США;драма;Ридли Скотт;8.0
678;https://www.kinopoisk.ru/film/1207666/;La Belle Époque;Прекрасная эпоха;2019;115;Франция;мелодрама;Николя Бедос;7.7
679;https://www.kinopoisk.ru/film/395523/;The Road;Дорога;2009;111;США;драма;Джон Хиллкоут;7.2
680;https://www.kinopoisk.ru/film/252099/;;Изображая жертву;2006;200;Россия;комедия;Кирилл Серебренников;7.2
681;https://www.kinopoisk.ru/film/1169291/;Beomjoе dosi 2;Криминальный город 2;2022;106;Корея Южная;криминал;Ли Сан-ён;7.5
682;https://www.kinopoisk.ru/film/406/;Aliens;Чужие;1986;137;Великобритания;ужасы;Джеймс Кэмерон;8.1
683;https://www.kinopoisk.ru/film/523362/;Tres metros sobre el cielo;Три метра над уровнем неба;2010;123;Испания;драма;Фернандо Гонзалез Молина;7.1
684;https://www.kinopoisk.ru/film/261636/;World War Z;Война миров Z;2013;116;США;ужасы;Марк Форстер;
685;https://www.kinopoisk.ru/film/844118/;;Легенда о Коловрате;2017;117;Россия;история;Джаник Файзиев;
686;https://www.kinopoisk.ru/film/1193013/;Synchronic;Грань времени;2019;102;США;фантастика;Джастин Бенсон;
687;https://www.kinopoisk.ru/film/842227/;Love;Любовь;2015;135;Франция;драма;Гаспар Ноэ;
688;https://www.kinopoisk.ru/film/571896/;A Dog's Purpose;Собачья жизнь;2017;100;США;фэнтези;Лассе Халльстрём;8.0
689;https://www.kinopoisk.ru/film/427076/;Pirates of the Caribbean: On Stranger Tides;Пираты Карибского моря: На странных берегах;2011;136;США;приключения;Роб Маршалл;7.3
690;https://www.kinopoisk.ru/film/4973146/;;VНУК;2022;202;Россия;приключения;Тимур Гарафутдинов;
691;https://www.kinopoisk.ru/film/909700/;;Как Витька Чеснок вёз Лёху Штыря в дом инвалидов;2017;201;Россия;драма;Александр Хант;7.2
692;https://www.kinopoisk.ru/film/983177/;Ocean's Eight;8 подруг Оушена;2018;110;США;боевик;Гэри Росс;
693;https://www.kinopoisk.ru/film/1421574/;;Разжимая кулаки;2020;202;Россия;драма;Кира Коваленко;
694;https://www.kinopoisk.ru/film/1249198/;;Чернобыль;2020;136;Россия;драма;Данила Козловский;
695;https://www.kinopoisk.ru/film/4504336/;Gekijouban Jujutsu Kaisen 0;Магическая битва 0. Фильм;2021;105;Япония;аниме;Пак Сон-ху;7.7
696;https://www.kinopoisk.ru/film/413447/;2012;2012;2009;158;США;фантастика;Роланд Эммерих;
697;https://www.kinopoisk.ru/film/902939/;Baby Driver;Малыш на драйве;2017;113;Великобритания;боевик;Эдгар Райт;7.2
698;https://www.kinopoisk.ru/film/4853046/;;Царство против разбойников;2022;202;Россия;мультфильм;Марина Лескова-Гаки;
699;https://www.kinopoisk.ru/film/722820/;Clerks III;Клерки 3;2022;100;США;комедия;Кевин Смит;
700;https://www.kinopoisk.ru/film/260162/;Dallas Buyers Club;Далласский клуб покупателей;2013;118;США;драма;Жан-Марк Валле;7.9
701;https://www.kinopoisk.ru/film/1438923/;Day Shift;Дневная смена;2022;113;США;ужасы;Дж.Дж. Перри;
702;https://www.kinopoisk.ru/film/4397602/;Gæsterne;Не говори никому;2022;202;Дания;триллер;Кристиан Тафдруп;
703;https://www.kinopoisk.ru/film/1163031/;Summit Fever;Вершина страха;2022;115;Великобритания;драма;Джулиан Джилби;
704;https://www.kinopoisk.ru/film/4449009/;;Свингеры;2021;202;Россия;комедия;Андрейс Экис ;
705;https://www.kinopoisk.ru/film/4540126/;Dune: Part Two;Дюна 2;2023;202;США;фантастика;Дени Вильнёв;
706;https://www.kinopoisk.ru/film/1395461/;;Своя война. Шторм в пустыне;2021;202;Россия;военный;Алексей Чадов;7.4
707;https://www.kinopoisk.ru/film/519/;Rain Man;Человек дождя;1988;133;США;драма;Барри Левинсон;8.2
708;https://www.kinopoisk.ru/film/432724/;Despicable Me;Гадкий я;2010;201;США;мультфильм;Пьер Коффан;7.8
709;https://www.kinopoisk.ru/film/35614/;Hellraiser;Восставший из ада;1987;198;Великобритания;ужасы;Клайв Баркер;7.1
710;https://www.kinopoisk.ru/film/677893/;The Intern;Стажёр;2015;121;США;мелодрама;Нэнси Майерс;7.6
711;https://www.kinopoisk.ru/film/841081/;La La Land;Ла-Ла Ленд;2016;128;США;мюзикл;Дэмьен Шазелл;7.9
712;https://www.kinopoisk.ru/film/391772/;Yes Man;Всегда говори «ДА»;2008;104;США;комедия;Пейтон Рид;7.8
713;https://www.kinopoisk.ru/film/432791/;Moneyball;Человек, который изменил всё;2011;126;США;биография;Беннетт Миллер;7.7
714;https://www.kinopoisk.ru/film/4541647/;Raymond & Ray;Рэймонд и Рэй;2022;105;США;драма;Родриго Гарсия;
715;https://www.kinopoisk.ru/film/4317395/;;Добро пожаловать в семью;2021;120;Беларусь;комедия;Владимир Зинкевич;7.4
716;https://www.kinopoisk.ru/film/420923/;Sherlock Holmes;Шерлок Холмс;2009;128;США;боевик;Гай Ричи;8.1
717;https://www.kinopoisk.ru/film/4477316/;Rien à foutre;Под облаками;2021;112;Франция;драма;Жюли Лекустр;
718;https://www.kinopoisk.ru/film/4656312/;Mr. Harrigan's Phone;Телефон мистера Харригана;2022;104;США;драма;Джон Ли Хэнкок;
719;https://www.kinopoisk.ru/film/79850/;;Ночной дозор;2004;115;Россия;фэнтези;Тимур Бекмамбетов;
720;https://www.kinopoisk.ru/film/4630919/;Girl at the Window;Девушка в окне;2022;202;Австралия;ужасы;Марк Хартли;
721;https://www.kinopoisk.ru/film/4512501/;The Sea Beast;Морской монстр;2022;115;США;мультфильм;Крис Уильямс;7.0
722;https://www.kinopoisk.ru/film/1346514/;;Купе номер 6;2021;103;Финляндия;драма;Юхо Куосманен;
723;https://www.kinopoisk.ru/film/454522/;Eat Pray Love;Ешь, молись, люби;2010;134;США;драма;Райан Мерфи;
724;https://www.kinopoisk.ru/film/568267/;Before I Go to Sleep;Прежде чем я усну;2013;201;Великобритания;триллер;Роуэн Жоффе;
725;https://www.kinopoisk.ru/film/4807/;Don't Be a Menace to South Central While Drinking Your Juice in the Hood;Не грози южному централу, попивая сок у себя в квартале;1995;199;США;комедия;Пэрис Барклай;7.2
726;https://www.kinopoisk.ru/film/931677/;Dunkirk;Дюнкерк;2017;106;Великобритания;военный;Кристофер Нолан;7.3
727;https://www.kinopoisk.ru/film/4999693/;;Кто там?;2022;202;Россия;триллер;Владимир Маслов;
728;https://www.kinopoisk.ru/film/494/;The Others;Другие;2001;101;Испания;ужасы;Алехандро Аменабар;7.9
729;https://www.kinopoisk.ru/film/321842/;The Proposal;Предложение;2009;108;США;мелодрама;Энн Флетчер;7.6
730;https://www.kinopoisk.ru/film/4397114/;Men;Род мужской;2022;100;Великобритания;ужасы;Алекс Гарленд;
731;https://www.kinopoisk.ru/film/555/;The Big Lebowski;Большой Лебовски;1998;117;США;комедия;Джоэл Коэн;7.8
732;https://www.kinopoisk.ru/film/980327/;Under the Silver Lake;Под Сильвер-Лэйк;2018;139;США;детектив;Дэвид Роберт Митчелл;
733;https://www.kinopoisk.ru/film/1243139/;;Кощей. Начало;2021;202;Россия;мультфильм;Андрей Колпин;7.5
734;https://www.kinopoisk.ru/film/464484/;Cloud Atlas;Облачный атлас;2012;172;США;фантастика;Лана Вачовски;7.7
735;https://www.kinopoisk.ru/film/571/;Heat;Схватка;1995;171;США;боевик;Майкл Манн;8.0
736;https://www.kinopoisk.ru/film/5074909/;;Похожий человек;2022;202;Россия;детектив;Семён Серзин;
737;https://www.kinopoisk.ru/film/1183599/;;Огонь;2020;131;Россия;драма;Алексей Нужный;7.7
738;https://www.kinopoisk.ru/film/8125/;Pretty Woman;Красотка;1990;115;США;мелодрама;Гэрри Маршалл;8.0
739;https://www.kinopoisk.ru/film/38905/;Charlie and the Chocolate Factory;Чарли и шоколадная фабрика;2005;115;США;мюзикл;Тим Бёртон;7.6
740;https://www.kinopoisk.ru/film/386/;Alien;Чужой;1979;116;Великобритания;ужасы;Ридли Скотт;8.1
741;https://www.kinopoisk.ru/film/740644/;Fury;Ярость;2014;134;США;боевик;Дэвид Эйр;7.4
742;https://www.kinopoisk.ru/film/1249172/;;Последний богатырь: Корень зла;2020;121;Россия;фэнтези;Дмитрий Дьяченко;
743;https://www.kinopoisk.ru/film/1044906/;A Quiet Place;Тихое место;2018;201;США;ужасы;Джон Красински;
744;https://www.kinopoisk.ru/film/495518/;One Day;Один день;2011;103;США;драма;Лоне Шерфиг;7.8
745;https://www.kinopoisk.ru/film/1416222/;Incroyable mais vrai;Невероятно, но факт;2022;202;Франция;фэнтези;Квентин Дюпьё;
746;https://www.kinopoisk.ru/film/1379090/;Old;Время;2021;108;США;триллер;М. Найт Шьямалан;
747;https://www.kinopoisk.ru/film/6006/;Madagascar;Мадагаскар;2005;200;США;мультфильм;Эрик Дарнелл;8.0
748;https://www.kinopoisk.ru/film/817324/;Sicario;Убийца;2015;121;США;боевик;Дени Вильнёв;7.2
749;https://www.kinopoisk.ru/film/1406960/;Jaula;Клетка;2022;106;Испания;ужасы;Ignacio Tatay;
750;https://www.kinopoisk.ru/film/78753/;Bridge to Terabithia;Мост в Терабитию;2006;200;США;фэнтези;Габор Чупо;7.8
751;https://www.kinopoisk.ru/film/627/;Cast Away;Изгой;2000;143;США;драма;Роберт Земекис;8.3
752;https://www.kinopoisk.ru/film/281040/;The Hurt Locker;Повелитель бури;2008;126;США;триллер;Кэтрин Бигелоу;7.3
753;https://www.kinopoisk.ru/film/4295653/;The Guardians of the Galaxy Holiday Special;Стражи Галактики: Праздничный спецвыпуск;2022;202;США;фантастика;Джеймс Ганн;
754;https://www.kinopoisk.ru/film/527/;Groundhog Day;День сурка;1993;101;США;фэнтези;Харольд Рэмис;8.1
755;https://www.kinopoisk.ru/film/4448487/;About Fate;Ирония судьбы в Голливуде;2022;100;США;мелодрама;Марюс Вайсберг;
756;https://www.kinopoisk.ru/film/81288/;Transformers;Трансформеры;2007;143;США;фантастика;Майкл Бэй;7.6
757;https://www.kinopoisk.ru/film/196604/;There Will Be Blood;Нефть;2007;158;США;драма;Пол Томас Андерсон;7.8
758;https://www.kinopoisk.ru/film/350/;Goodfellas;Славные парни;1990;140;США;драма;Мартин Скорсезе;8.1
759;https://www.kinopoisk.ru/film/8435/;Halloween;Хэллоуин;1978;101;США;ужасы;Джон Карпентер;7.0
760;https://www.kinopoisk.ru/film/1249233/;;Чемпион мира;2021;145;Россия;драма;Алексей Сидоров;
761;https://www.kinopoisk.ru/film/1007049/;Aladdin;Аладдин;2019;128;США;мюзикл;Гай Ричи;7.3
762;https://www.kinopoisk.ru/film/470689/;Passengers;Пассажиры;2016;116;США;фантастика;Мортен Тильдум;7.2
763;https://www.kinopoisk.ru/film/4437767/;Watcher;Наблюдающий;2022;202;США;триллер;Хлоя Окуно;
764;https://www.kinopoisk.ru/film/61249/;Cars;Тачки;2006;112;США;мультфильм;Джон Лассетер;7.5
765;https://www.kinopoisk.ru/film/515/;Trainspotting;На игле;1995;199;Великобритания;драма;Дэнни Бойл;7.9
766;https://www.kinopoisk.ru/film/7316/;Jeepers Creepers;Джиперс Криперс;2001;200;США;ужасы;Виктор Сальва;
767;https://www.kinopoisk.ru/film/1044601/;Glass;Стекло;2019;129;США;фантастика;М. Найт Шьямалан;
768;https://www.kinopoisk.ru/film/427122/;Zombieland;Добро пожаловать в Zомбилэнд;2009;200;США;ужасы;Рубен Фляйшер;7.4
769;https://www.kinopoisk.ru/film/909898/;Nocturnal Animals;Под покровом ночи;2016;116;США;триллер;Том Форд;7.3
770;https://www.kinopoisk.ru/film/1245693/;Holidate;Пара на праздники;2020;104;США;мелодрама;Джон Уайтселл;
771;https://www.kinopoisk.ru/film/839653/;West Side Story;Вестсайдская история;2021;156;США;мюзикл;Стивен Спилберг;
772;https://www.kinopoisk.ru/film/1007477/;Ghostland;Страна призраков;2017;201;Канада;ужасы;Паскаль Ложье;
773;https://www.kinopoisk.ru/film/180577/;9;Девять;2009;200;США;мультфильм;Шэйн Экер;7.4
774;https://www.kinopoisk.ru/film/42664/;;Иван Васильевич меняет профессию;1973;197;СССР;комедия;Леонид Гайдай;8.8
775;https://www.kinopoisk.ru/film/1065805/;Escape Room;Клаустрофобы;2019;201;США;триллер;Адам Робител;
776;https://www.kinopoisk.ru/film/1236739/;Call Jane;Звоните Джейн;2022;121;США;драма;Филлис Наж;
777;https://www.kinopoisk.ru/film/1228069/;Dark Waters;Темные воды;2019;126;США;драма;Тодд Хейнс;7.7
778;https://www.kinopoisk.ru/film/4477106/;The House;Этот дом;2022;202;Великобритания;мультфильм;Палома Баэза;7.2
779;https://www.kinopoisk.ru/film/1309329/;Spirited;В духе Рождества;2022;127;США;мюзикл;Шон Андерс;
780;https://www.kinopoisk.ru/film/463802/;Faster;Быстрее пули;2010;201;США;боевик;Джордж Тиллман мл.;
781;https://www.kinopoisk.ru/film/4477687/;Entergalactic;Энтергалактик;2022;202;Великобритания;мультфильм;Флетчер Мулс;7.6
782;https://www.kinopoisk.ru/film/14349/;Taxi;Такси;1998;199;Франция;боевик;Жерар Пирес;7.9
783;https://www.kinopoisk.ru/film/419209/;The Cabin in the Woods;Хижина в лесу;2011;201;США;ужасы;Дрю Годдард;
784;https://www.kinopoisk.ru/film/4815/;From Dusk Till Dawn;От заката до рассвета;1995;108;США;криминал;Роберт Родригес;7.8
785;https://www.kinopoisk.ru/film/864138/;Lion;Лев;2016;118;Австралия;драма;Гарт Дэвис;7.9
786;https://www.kinopoisk.ru/film/1381319/;Prey for the Devil;Зловещий свет;2022;202;США;ужасы;Даниэль Штамм;
787;https://www.kinopoisk.ru/film/1445143/;;Мажор. Фильм;2021;202;Россия;боевик;Максим Полинский;
788;https://www.kinopoisk.ru/film/93377/;Hot Fuzz;Типа крутые легавые;2007;121;Великобритания;боевик;Эдгар Райт;7.6
789;https://www.kinopoisk.ru/film/938643/;mother!;мама!;2017;121;США;ужасы;Даррен Аронофски;7.1
790;https://www.kinopoisk.ru/film/466581/;Rise of the Guardians;Хранители снов;2012;201;США;мультфильм;Питер Рэмзи;7.9
791;https://www.kinopoisk.ru/film/3608/;Eyes Wide Shut;С широко закрытыми глазами;1999;159;США;триллер;Стэнли Кубрик;7.5
792;https://www.kinopoisk.ru/film/722827/;Birdman or (The Unexpected Virtue of Ignorance);Бёрдмэн;2014;119;США;драма;Алехандро Гонсалес Иньярриту;7.6
793;https://www.kinopoisk.ru/film/840266/;Chip 'n Dale: Rescue Rangers;Чип и Дейл спешат на помощь;2022;202;США;мультфильм;Акива Шаффер;
794;https://www.kinopoisk.ru/film/41431/;;Война;2002;120;Россия;боевик;Алексей Балабанов;8.0
795;https://www.kinopoisk.ru/film/662596/;About Time;Бойфренд из будущего;2013;123;Великобритания;фантастика;Ричард Кёртис;7.9
796;https://www.kinopoisk.ru/film/1287542/;Halloween Kills;Хэллоуин убивает;2021;105;США;ужасы;Дэвид Гордон Грин;
797;https://www.kinopoisk.ru/film/722951/;Wonder;Чудо;2017;113;США;драма;Стивен Чбоски;8.1
798;https://www.kinopoisk.ru/film/611822/;The Great Wall;Великая стена;2016;104;США;фэнтези;Чжан Имоу;
799;https://www.kinopoisk.ru/film/5129/;American Pie;Американский пирог;1999;199;США;комедия;Пол Вайц;7.2
800;https://www.kinopoisk.ru/film/1112539/;Jumanji: The Next Level;Джуманджи: Новый уровень;2019;123;США;фэнтези;Джейк Кэздан;
801;https://www.kinopoisk.ru/film/504465/;Midnight in Paris;Полночь в Париже;2011;201;США;фэнтези;Вуди Аллен;7.7
802;https://www.kinopoisk.ru/film/1448679/;Le bal des folles;Бал безумных женщин;2021;122;Франция;триллер;Мелани Лоран;
803;https://www.kinopoisk.ru/film/15641/;Thursday;Кровавый четверг;1998;199;США;боевик;Скип Вудс;7.9
804;https://www.kinopoisk.ru/film/462059/;Jungle Cruise;Круиз по джунглям;2021;127;США;приключения;Жауме Кольет-Серра;
805;https://www.kinopoisk.ru/film/220617/;Fracture;Перелом;2007;108;США;триллер;Грегори Хоблит;7.7
806;https://www.kinopoisk.ru/film/4396122/;Nocebo;Дурной глаз;2022;202;Ирландия;триллер;Лоркан Финнеган;
807;https://www.kinopoisk.ru/film/4761862/;;Гранит;2021;100;Россия;боевик;Денис Нейманд;7.4
808;https://www.kinopoisk.ru/film/585056/;The Master;Мастер;2012;137;США;драма;Пол Томас Андерсон;
809;https://www.kinopoisk.ru/film/261021/;Funny Games;Забавные игры;2007;111;США;триллер;Михаэль Ханеке;
810;https://www.kinopoisk.ru/film/596125/;Rush;Гонка;2013;123;Великобритания;спорт;Рон Ховард;8.1
811;https://www.kinopoisk.ru/film/325439/;The Reader;Чтец;2008;124;США;драма;Стивен Долдри;7.9
812;https://www.kinopoisk.ru/film/1344504/;;Велга;2022;202;Россия;мелодрама;Анастасия Нечаева;
813;https://www.kinopoisk.ru/film/763462/;All Hallows' Eve;Канун Дня всех святых;2013;201;США;ужасы;Дэмиен Леоне;
814;https://www.kinopoisk.ru/film/41133/;;ДМБ;2000;200;Россия;комедия;Роман Качанов;7.8
815;https://www.kinopoisk.ru/film/2962/;Primal Fear;Первобытный страх;1996;130;США;триллер;Грегори Хоблит;7.8
816;https://www.kinopoisk.ru/film/468466/;Gravity;Гравитация;2013;201;США;фантастика;Альфонсо Куарон;7.5
817;https://www.kinopoisk.ru/film/356/;Some Like It Hot;В джазе только девушки;1959;119;США;мелодрама;Билли Уайлдер;8.5
818;https://www.kinopoisk.ru/film/1991/;Ghost;Привидение;1990;127;США;мелодрама;Джерри Цукер;8.2
819;https://www.kinopoisk.ru/film/302080/;Stuart: A Life Backwards;Жизнь задом наперед;2007;200;Великобритания;драма;Дэвид Эттвуд;7.8
820;https://www.kinopoisk.ru/film/277328/;Warcraft;Варкрафт;2016;123;США;фэнтези;Дункан Джонс;7.6
821;https://www.kinopoisk.ru/film/804/;The Ring;Звонок;2002;115;США;ужасы;Гор Вербински;7.3
822;https://www.kinopoisk.ru/film/910327/;Don't Breathe;Не дыши;2015;201;США;триллер;Федерико Альварес;
823;https://www.kinopoisk.ru/film/706655/;How to Train Your Dragon: The Hidden World;Как приручить дракона 3;2019;104;США;мультфильм;Дин ДеБлуа;7.7
824;https://www.kinopoisk.ru/film/472369/;Halloween;Хэллоуин;2018;106;США;ужасы;Дэвид Гордон Грин;
825;https://www.kinopoisk.ru/film/395060/;Dark Shadows;Мрачные тени;2012;113;США;фэнтези;Тим Бёртон;
826;https://www.kinopoisk.ru/film/1379162/;The Stranger;Незнакомцы;2020;117;Австралия;триллер;Томас М. Райт;
827;https://www.kinopoisk.ru/film/64021/;Shaun of the Dead;Зомби по имени Шон;2004;100;Великобритания;ужасы;Эдгар Райт;7.4
828;https://www.kinopoisk.ru/film/1042726/;Dolittle;Удивительное путешествие доктора Дулиттла;2020;101;США;фэнтези;Стивен Гейган;
829;https://www.kinopoisk.ru/film/3730/;Mystic River;Таинственная река;2003;138;США;триллер;Клинт Иствуд;7.8
830;https://www.kinopoisk.ru/film/57166/;;Бумер;2003;110;Россия;драма;Пётр Буслов;
831;https://www.kinopoisk.ru/film/821008/;Sing;Зверопой;2016;108;Япония;мультфильм;Гарт Дженнингс;7.3
832;https://www.kinopoisk.ru/film/5041233/;Klienten;Последний клиент;2022;202;Дания;триллер;Андерс Рённов Кларлунд;
833;https://www.kinopoisk.ru/film/1271993/;Causeway;Мост через озеро;2022;202;США;драма;Лила Нойгебауер;
834;https://www.kinopoisk.ru/film/2001227/;Back to the Outback;Дорога домой;2021;202;Австралия;мультфильм;Гарри Криппс;
835;https://www.kinopoisk.ru/film/893508/;;Бука. Моё любимое чудище;2021;202;Россия;мультфильм;Виктор Глухушин;7.6
836;https://www.kinopoisk.ru/film/102474/;Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan;Борат;2006;200;США;комедия;Ларри Чарльз;
837;https://www.kinopoisk.ru/film/1203273/;Le visiteur du futur;Пришелец из будущего;2022;105;Франция;фантастика;Франсуа Декрак;
838;https://www.kinopoisk.ru/film/8062/;Mortal Kombat;Мортал Комбат;2021;110;США;боевик;Саймон Маккуойд;
839;https://www.kinopoisk.ru/film/1161308/;Pinocchio;Пиноккио;2022;105;США;мюзикл;Роберт Земекис;
840;https://www.kinopoisk.ru/film/926540/;Mission: Impossible - Fallout;Миссия невыполнима: Последствия;2018;147;США;боевик;Кристофер МакКуорри;7.3
841;https://www.kinopoisk.ru/film/325598/;[Rec];Репортаж;2007;200;Испания;ужасы;Жауме Балагеро;
842;https://www.kinopoisk.ru/film/4720042/;Boonie Bears: Back To Earth;Побег из космоса;2022;100;Китай;мультфильм;Линь Хуэйда;8.2
843;https://www.kinopoisk.ru/film/992500/;Marrowbone;Обитель теней;2017;110;Испания;ужасы;Серхио Х. Санчес;
844;https://www.kinopoisk.ru/film/441/;Mononoke-hime;Принцесса Мононоке;1997;134;Япония;аниме;Хаяо Миядзаки;8.2
845;https://www.kinopoisk.ru/film/77443/;Sin City;Город грехов;2005;124;США;боевик;Фрэнк Миллер;7.9
846;https://www.kinopoisk.ru/film/1309482/;Malignant;Злое;2021;111;США;ужасы;Джеймс Ван;
847;https://www.kinopoisk.ru/film/4745414/;Significant Other;Вторая половинка;2022;202;США;фантастика;Дэн Берк;
848;https://www.kinopoisk.ru/film/45028/;;Курьер;1986;198;СССР;драма;Карен Шахназаров;8.0
849;https://www.kinopoisk.ru/film/17040/;Nineteen Eighty-Four;1984;1984;120;Великобритания;фантастика;Майкл Рэдфорд;
850;https://www.kinopoisk.ru/film/649917/;Hacksaw Ridge;По соображениям совести;2016;139;Австралия;биография;Мэл Гибсон;8.2
851;https://www.kinopoisk.ru/film/361/;Fight Club;Бойцовский клуб;1999;139;США;триллер;Дэвид Финчер;8.6
852;https://www.kinopoisk.ru/film/1435399/;Hyeeojil gyeolsim;Решение уйти;2022;138;Корея Южная;детектив;Пак Чхан-ук;7.1
853;https://www.kinopoisk.ru/film/4963617/;;Календарь ма(й)я;2022;202;Россия;приключения;Виктория Фанасютина;
854;https://www.kinopoisk.ru/film/1009513/;Minions: The Rise of Gru;Миньоны: Грювитация;2022;202;США;мультфильм;Кайл Балда;
855;https://www.kinopoisk.ru/film/329/;Schindler's List;Список Шиндлера;1993;195;США;драма;Стивен Спилберг;8.8
856;https://www.kinopoisk.ru/film/1343908/;Glass Onion: A Knives Out Mystery;Достать ножи: Стеклянная луковица;2022;139;США;детектив;Райан Джонсон;
857;https://www.kinopoisk.ru/film/1188529/;Knives Out;Достать ножи;2019;130;США;детектив;Райан Джонсон;8.0
858;https://www.kinopoisk.ru/film/4294267/;Irréductible;Неувольняемый;2022;202;Франция;комедия;Жером Коммандёр;7.0
859;https://www.kinopoisk.ru/film/1199773/;Black Panther: Wakanda Forever;Чёрная Пантера: Ваканда навсегда;2022;161;США;фантастика;Райан Куглер;
860;https://www.kinopoisk.ru/film/1435722/;Kung Fu Zohra;Развод в стиле кунг-фу;2022;100;Франция;боевик;Мабрук Эль Мекри;
861;https://www.kinopoisk.ru/film/4739575/;;Сказка для старых;2021;202;Россия;драма;Фёдор Лавров;
862;https://www.kinopoisk.ru/film/590286/;The Batman;Бэтмен;2022;176;США;детектив;Мэтт Ривз;7.9
863;https://www.kinopoisk.ru/film/4660300/;;Я буду жить;2022;116;Россия;комедия;Эдуард Бордуков;
864;https://www.kinopoisk.ru/film/764773/;The School for Good and Evil;Школа добра и зла;2022;147;США;фэнтези;Пол Фиг;
865;https://www.kinopoisk.ru/film/1142667/;;Люби их всех;2019;100;Россия;драма;Мария Агранович;7.2
866;https://www.kinopoisk.ru/film/435/;The Green Mile;Зеленая миля;1999;189;США;драма;Фрэнк Дарабонт;9.1
